session_id,timestamp,student_id,query_text,matched_concept_id,similarity_score,current_step,mastery_score,feedback_status
sess-d928c63b,2026-09-05T04:23:37.811526+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4653,4,0.990,viewed_step_4
sess-d928c63b,2026-09-05T04:23:37.812487+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4653,4,0.990,quiz_correct
sess-ce550465,2026-09-05T04:31:41.661819+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2940,1,0.990,initialized
sess-ce550465,2026-09-05T04:31:41.662067+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2940,1,0.990,viewed_step_1
sess-ce550465,2026-09-05T04:31:41.664343+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2940,2,0.990,viewed_step_2
sess-ce550465,2026-09-05T04:31:41.665981+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2940,3,0.990,viewed_step_3
sess-ce550465,2026-09-05T04:31:41.667539+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2940,4,0.990,viewed_step_4
sess-ce550465,2026-09-05T04:31:41.669117+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2940,4,0.990,quiz_correct
sess-280355ef,2026-09-05T04:33:13.196796+00:00,,What is mitosis?,BIO-C10-03,1.2992,1,0.500,initialized
sess-280355ef,2026-09-05T04:33:13.197254+00:00,,What is mitosis?,BIO-C10-03,1.2992,1,0.500,viewed_step_1
sess-922a7da8,2026-09-05T04:34:22.403910+00:00,student_local,What is mitosis?,BIO-C10-03,1.2992,1,0.946,initialized
sess-922a7da8,2026-09-05T04:34:22.404368+00:00,student_local,What is mitosis?,BIO-C10-03,1.2992,1,0.946,viewed_step_1
sess-fb79f182,2026-09-05T04:36:07.477796+00:00,student_local,What is mitosis?,BIO-C10-03,1.2992,1,0.946,initialized
sess-fb79f182,2026-09-05T04:36:07.478000+00:00,student_local,What is mitosis?,BIO-C10-03,1.2992,1,0.946,viewed_step_1
sess-a7806a0e,2026-09-05T04:36:44.039618+00:00,student_local,What is mitosis?,BIO-C10-03,1.2992,1,0.946,initialized
sess-a7806a0e,2026-09-05T04:36:44.040084+00:00,student_local,What is mitosis?,BIO-C10-03,1.2992,1,0.946,viewed_step_1
sess-3a585a1b,2026-09-05T04:37:31.047316+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2985,1,0.990,initialized
sess-3a585a1b,2026-09-05T04:37:31.047539+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2985,1,0.990,viewed_step_1
sess-3a585a1b,2026-09-05T04:37:31.054051+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2985,2,0.990,viewed_step_2
sess-3a585a1b,2026-09-05T04:37:31.057210+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2985,3,0.990,viewed_step_3
sess-3a585a1b,2026-09-05T04:37:31.061080+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2985,4,0.990,viewed_step_4
sess-3a585a1b,2026-09-05T04:37:31.064788+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2985,4,0.990,quiz_correct
sess-7882e5a4,2026-09-05T04:39:55.895784+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4620,1,0.990,initialized
sess-7882e5a4,2026-09-05T04:39:55.898272+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4620,1,0.990,viewed_step_1
sess-7882e5a4,2026-09-05T04:39:55.908389+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4620,2,0.990,viewed_step_2
sess-7882e5a4,2026-09-05T04:39:55.913392+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4620,3,0.990,viewed_step_3
sess-7882e5a4,2026-09-05T04:39:55.917884+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4620,4,0.990,viewed_step_4
sess-7882e5a4,2026-09-05T04:39:55.921938+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4620,4,0.990,quiz_correct
sess-4346a4f5,2026-09-05T04:43:31.077674+00:00,test_integration2,What is mitochondria?,BIO-C08-01,1.1037,1,0.500,initialized
sess-4346a4f5,2026-09-05T04:43:31.078093+00:00,test_integration2,What is mitochondria?,BIO-C08-01,1.1037,1,0.500,viewed_step_1
sess-ff675654,2026-09-05T04:43:40.166525+00:00,test_integration2,Explain human reproduction,BIO-C03-01,0.6681,1,0.500,initialized
sess-ff675654,2026-09-05T04:43:40.166814+00:00,test_integration2,Explain human reproduction,BIO-C03-01,0.6681,1,0.500,viewed_step_1
sess-ebc22ff4,2026-09-05T05:05:18.563333+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2985,1,0.990,initialized
sess-ebc22ff4,2026-09-05T05:05:18.563589+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2985,1,0.990,viewed_step_1
sess-ebc22ff4,2026-09-05T05:05:18.567256+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2985,2,0.990,viewed_step_2
sess-ebc22ff4,2026-09-05T05:05:18.569055+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2985,3,0.990,viewed_step_3
sess-ebc22ff4,2026-09-05T05:05:18.570534+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2985,4,0.990,viewed_step_4
sess-ebc22ff4,2026-09-05T05:05:18.571943+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2985,4,0.990,quiz_correct
sess-f3627a8b,2026-09-05T05:09:16.620727+00:00,student_local,What is mitosis?,BIO-C10-03,1.2992,1,0.980,initialized
sess-f3627a8b,2026-09-05T05:09:16.621031+00:00,student_local,What is mitosis?,BIO-C10-03,1.2992,1,0.980,viewed_step_1
sess-93c8fdda,2026-09-05T05:10:17.178599+00:00,student_local,What is mitosis?,BIO-C10-03,1.2992,1,0.980,initialized
sess-93c8fdda,2026-09-05T05:10:17.178896+00:00,student_local,What is mitosis?,BIO-C10-03,1.2992,1,0.980,viewed_step_1
sess-0cf274f3,2026-09-05T05:10:55.207085+00:00,student_local,What is mitosis?,BIO-C10-03,1.2992,1,0.980,initialized
sess-0cf274f3,2026-09-05T05:10:55.207375+00:00,student_local,What is mitosis?,BIO-C10-03,1.2992,1,0.980,viewed_step_1
sess-e5dec07d,2026-09-05T05:11:42.492948+00:00,student_local,What is mitosis?,BIO-C10-03,1.2992,1,0.980,initialized
sess-e5dec07d,2026-09-05T05:11:42.493226+00:00,student_local,What is mitosis?,BIO-C10-03,1.2992,1,0.980,viewed_step_1
sess-60d88daf,2026-09-05T05:12:19.524084+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2915,1,0.990,initialized
sess-60d88daf,2026-09-05T05:12:19.524406+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2915,1,0.990,viewed_step_1
sess-60d88daf,2026-09-05T05:12:19.526490+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2915,2,0.990,viewed_step_2
sess-60d88daf,2026-09-05T05:12:19.529039+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2915,3,0.990,viewed_step_3
sess-60d88daf,2026-09-05T05:12:19.530814+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2915,4,0.990,viewed_step_4
sess-60d88daf,2026-09-05T05:12:19.532226+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2915,4,0.990,quiz_correct
sess-96757eeb,2026-09-05T05:13:27.363959+00:00,test_integration2,What is mitochondria?,BIO-C08-01,1.1037,1,0.500,initialized
sess-96757eeb,2026-09-05T05:13:27.364245+00:00,test_integration2,What is mitochondria?,BIO-C08-01,1.1037,1,0.500,viewed_step_1
sess-f15b9e56,2026-09-05T05:13:35.364309+00:00,test_integration2,Explain human reproduction,BIO-C03-01,0.6681,1,0.500,initialized
sess-f15b9e56,2026-09-05T05:13:35.364591+00:00,test_integration2,Explain human reproduction,BIO-C03-01,0.6681,1,0.500,viewed_step_1
sess-82220820,2026-09-05T05:20:58.619646+00:00,student_local,What is mitosis?,BIO-C10-03,1.2992,1,0.990,initialized
sess-82220820,2026-09-05T05:20:58.619922+00:00,student_local,What is mitosis?,BIO-C10-03,1.2992,1,0.990,viewed_step_1
sess-9a6fa824,2026-09-05T05:26:21.442730+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2956,1,0.990,initialized
sess-9a6fa824,2026-09-05T05:26:21.443018+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2956,1,0.990,viewed_step_1
sess-9a6fa824,2026-09-05T05:26:21.445128+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2956,2,0.990,viewed_step_2
sess-9a6fa824,2026-09-05T05:26:21.446658+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2956,3,0.990,viewed_step_3
sess-9a6fa824,2026-09-05T05:26:21.448674+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2956,4,0.990,viewed_step_4
sess-9a6fa824,2026-09-05T05:26:21.450607+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2956,4,0.990,quiz_correct
sess-9f5bebe4,2026-09-05T05:28:31.365389+00:00,test_integration2,What is mitochondria?,BIO-C08-01,1.1037,1,0.500,initialized
sess-9f5bebe4,2026-09-05T05:28:31.365677+00:00,test_integration2,What is mitochondria?,BIO-C08-01,1.1037,1,0.500,viewed_step_1
sess-d66ac01a,2026-09-05T05:28:41.766399+00:00,test_integration2,Explain human reproduction,BIO-C03-01,0.6681,1,0.500,initialized
sess-d66ac01a,2026-09-05T05:28:41.766726+00:00,test_integration2,Explain human reproduction,BIO-C03-01,0.6681,1,0.500,viewed_step_1
sess-afb8c65d,2026-09-05T05:30:18.110552+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4636,1,0.990,initialized
sess-afb8c65d,2026-09-05T05:30:18.110927+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4636,1,0.990,viewed_step_1
sess-afb8c65d,2026-09-05T05:30:18.112787+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4636,2,0.990,viewed_step_2
sess-afb8c65d,2026-09-05T05:30:18.114252+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4636,3,0.990,viewed_step_3
sess-afb8c65d,2026-09-05T05:30:18.115395+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4636,4,0.990,viewed_step_4
sess-afb8c65d,2026-09-05T05:30:18.116387+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4636,4,0.990,quiz_correct
sess-2311b5bc,2026-09-05T05:31:42.964209+00:00,student_local,What is mitosis?,BIO-C10-03,1.2992,1,0.990,initialized
sess-2311b5bc,2026-09-05T05:31:42.964540+00:00,student_local,What is mitosis?,BIO-C10-03,1.2992,1,0.990,viewed_step_1
sess-4f72e4f2,2026-09-05T05:33:44.681060+00:00,student_local,What is mitosis?,BIO-C10-03,1.2992,1,0.990,initialized
sess-4f72e4f2,2026-09-05T05:33:44.681356+00:00,student_local,What is mitosis?,BIO-C10-03,1.2992,1,0.990,viewed_step_1
sess-86ee1c99,2026-09-05T05:46:45.764361+00:00,student_local,What is mitosis?,BIO-C10-03,1.2992,1,0.990,initialized
sess-86ee1c99,2026-09-05T05:46:45.764639+00:00,student_local,What is mitosis?,BIO-C10-03,1.2992,1,0.990,viewed_step_1
sess-c3aaadce,2026-09-05T05:47:13.318393+00:00,student_local,What is mitosis?,BIO-C10-03,1.2992,1,0.990,initialized
sess-c3aaadce,2026-09-05T05:47:13.318656+00:00,student_local,What is mitosis?,BIO-C10-03,1.2992,1,0.990,viewed_step_1
sess-4eed3dff,2026-09-05T05:48:09.516129+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2985,1,0.990,initialized
sess-4eed3dff,2026-09-05T05:48:09.516391+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2985,1,0.990,viewed_step_1
sess-4eed3dff,2026-09-05T05:48:09.520359+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2985,2,0.990,viewed_step_2
sess-4eed3dff,2026-09-05T05:48:09.522217+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2985,3,0.990,viewed_step_3
sess-4eed3dff,2026-09-05T05:48:09.523771+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2985,4,0.990,viewed_step_4
sess-4eed3dff,2026-09-05T05:48:09.525320+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.2985,4,0.990,quiz_correct
sess-445c52d4,2026-09-05T05:50:23.735157+00:00,test_integration2,What is mitochondria?,BIO-C08-01,1.1037,1,0.500,initialized
sess-445c52d4,2026-09-05T05:50:23.735429+00:00,test_integration2,What is mitochondria?,BIO-C08-01,1.1037,1,0.500,viewed_step_1
sess-273e2fd1,2026-09-05T05:50:33.040467+00:00,test_integration2,Explain human reproduction,BIO-C03-01,0.6681,1,0.500,initialized
sess-273e2fd1,2026-09-05T05:50:33.040754+00:00,test_integration2,Explain human reproduction,BIO-C03-01,0.6681,1,0.500,viewed_step_1
sess-b80def39,2026-09-05T05:52:11.055121+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4640,1,0.990,initialized
sess-b80def39,2026-09-05T05:52:11.055449+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4640,1,0.990,viewed_step_1
sess-b80def39,2026-09-05T05:52:11.057104+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4640,2,0.990,viewed_step_2
sess-b80def39,2026-09-05T05:52:11.058344+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4640,3,0.990,viewed_step_3
sess-b80def39,2026-09-05T05:52:11.059670+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4640,4,0.990,viewed_step_4
sess-b80def39,2026-09-05T05:52:11.061647+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.4640,4,0.990,quiz_correct
sess-b7191990,2026-09-05T05:53:36.965811+00:00,student_local,What is mitosis?,BIO-C10-03,1.2992,1,0.990,initialized
sess-b7191990,2026-09-05T05:53:36.966117+00:00,student_local,What is mitosis?,BIO-C10-03,1.2992,1,0.990,viewed_step_1
sess-63fd2280,2026-09-05T05:55:32.704319+00:00,student_local,What is mitosis?,BIO-C10-03,1.2992,1,0.990,initialized
sess-63fd2280,2026-09-05T05:55:32.704556+00:00,student_local,What is mitosis?,BIO-C10-03,1.2992,1,0.990,viewed_step_1
sess-cd988532,2026-09-05T09:18:41.076375+00:00,student_local,What is mitosis?,BIO-C10-03,1.2935,1,0.990,initialized
sess-cd988532,2026-09-05T09:18:41.077404+00:00,student_local,What is mitosis?,BIO-C10-03,1.2935,1,0.990,viewed_step_1
sess-34cc18cf,2026-09-05T09:22:26.525953+00:00,student_local,What is mitosis?,BIO-C10-03,1.2935,1,0.990,initialized
sess-34cc18cf,2026-09-05T09:22:26.526263+00:00,student_local,What is mitosis?,BIO-C10-03,1.2935,1,0.990,viewed_step_1
sess-9d48545a,2026-09-05T09:22:56.161066+00:00,student_local,What is mitosis?,BIO-C10-03,1.2935,1,0.990,initialized
sess-9d48545a,2026-09-05T09:22:56.161752+00:00,student_local,What is mitosis?,BIO-C10-03,1.2935,1,0.990,viewed_step_1
sess-53ef042c,2026-09-05T09:24:12.397448+00:00,student_local,What is mitosis?,BIO-C10-03,1.2935,1,0.990,initialized
sess-53ef042c,2026-09-05T09:24:12.397719+00:00,student_local,What is mitosis?,BIO-C10-03,1.2935,1,0.990,viewed_step_1
sess-96f454f9,2026-09-05T09:29:34.213325+00:00,student_local,explain parts of flower,NCERT-ClassXI-CH05-P063-16,1.1673,1,0.990,initialized
sess-db8c4d5b,2026-09-05T09:33:28.710165+00:00,student_test,explain parts of flower,NCERT-ClassXI-CH05-P063-16,1.1673,1,0.500,initialized
sess-c2428608,2026-09-05T09:33:34.611662+00:00,student_test,explain me parts of flower,NCERT-ClassXI-CH05-P063-16,1.1736,1,0.500,initialized
sess-e13e03dd,2026-09-05T09:33:39.801669+00:00,student_test,explain photosynthesis,NCERT-ClassXI-CH11-P136-09,1.6150,1,0.500,initialized
sess-db952687,2026-09-05T09:33:45.608496+00:00,student_test,what is mitochondria?,BIO-C08-01,1.1186,1,0.500,initialized
sess-db952687,2026-09-05T09:33:45.608812+00:00,student_test,what is mitochondria?,BIO-C08-01,1.1186,1,0.500,viewed_step_1
sess-6879657b,2026-09-05T09:33:58.704671+00:00,student_test,difference between mitosis and meiosis,BIO-C10-03,1.2935,1,0.500,initialized
sess-6879657b,2026-09-05T09:33:58.704996+00:00,student_test,difference between mitosis and meiosis,BIO-C10-03,1.2935,1,0.500,viewed_step_1
sess-a5b77e7f,2026-09-05T09:48:42.304764+00:00,test_eval_student,Explain human spermatogenesis and role of Leydig cells,BIO-C03-01,0.3429,1,0.500,initialized
sess-a5b77e7f,2026-09-05T09:48:42.305097+00:00,test_eval_student,Explain human spermatogenesis and role of Leydig cells,BIO-C03-01,0.3429,1,0.500,viewed_step_1
sess-69f875dc,2026-09-05T09:48:49.647400+00:00,test_eval_student,explain photosynthesis,NCERT-ClassXI-CH11-P136-09,1.6202,1,0.500,initialized
sess-82c72cca,2026-09-05T09:49:24.107466+00:00,test_eval_student,Explain human spermatogenesis and role of Leydig cells,BIO-C03-01,0.3429,1,0.500,initialized
sess-82c72cca,2026-09-05T09:49:24.107930+00:00,test_eval_student,Explain human spermatogenesis and role of Leydig cells,BIO-C03-01,0.3429,1,0.500,viewed_step_1
sess-e376291d,2026-09-05T09:49:31.359918+00:00,test_eval_student,explain photosynthesis,NCERT-ClassXI-CH11-P136-09,1.6208,1,0.500,initialized
sess-f3518eb2,2026-09-05T09:50:05.922390+00:00,test_eval_student,Explain human spermatogenesis and role of Leydig cells,BIO-C03-01,0.3429,1,0.500,initialized
sess-f3518eb2,2026-09-05T09:50:05.922749+00:00,test_eval_student,Explain human spermatogenesis and role of Leydig cells,BIO-C03-01,0.3429,1,0.500,viewed_step_1
sess-19ff761f,2026-09-05T09:50:12.891298+00:00,test_eval_student,explain photosynthesis,NCERT-ClassXI-CH11-P136-09,1.6187,1,0.500,initialized
sess-de11f968,2026-09-05T09:51:41.130105+00:00,test_eval_student,explain photosynthesis,NCERT-ClassXI-CH11-P136-09,1.6277,1,0.500,initialized
sess-24728766,2026-09-05T09:53:39.027179+00:00,test_eval_student,Explain human spermatogenesis and role of Leydig cells,BIO-C03-01,0.3429,1,0.500,initialized
sess-24728766,2026-09-05T09:53:39.027533+00:00,test_eval_student,Explain human spermatogenesis and role of Leydig cells,BIO-C03-01,0.3429,1,0.500,viewed_step_1
sess-9c7ec04e,2026-09-05T09:53:46.444182+00:00,test_eval_student,explain photosynthesis,NCERT-ClassXI-CH11-P136-09,1.6202,1,0.500,initialized
sess-9c7ec04e,2026-09-05T09:53:46.444511+00:00,test_eval_student,explain photosynthesis,NCERT-ClassXI-CH11-P136-09,1.6202,1,0.500,viewed_step_1
sess-c2c64a57,2026-09-05T10:00:48.291915+00:00,test_eval_student,Explain human spermatogenesis and role of Leydig cells,BIO-C03-01,0.3429,1,0.500,initialized
sess-c2c64a57,2026-09-05T10:00:48.292215+00:00,test_eval_student,Explain human spermatogenesis and role of Leydig cells,BIO-C03-01,0.3429,1,0.500,viewed_step_1
sess-fe01e13e,2026-09-05T10:01:10.202641+00:00,test_eval_student,explain photosynthesis,NCERT-ClassXI-CH11-P136-09,1.6208,1,0.500,initialized
sess-fe01e13e,2026-09-05T10:01:10.202991+00:00,test_eval_student,explain photosynthesis,NCERT-ClassXI-CH11-P136-09,1.6208,1,0.500,viewed_step_1
sess-e56bd44c,2026-09-05T10:03:53.783997+00:00,test_eval_student,Explain human spermatogenesis and role of Leydig cells,BIO-C03-01,0.3429,1,0.500,initialized
sess-e56bd44c,2026-09-05T10:03:53.784332+00:00,test_eval_student,Explain human spermatogenesis and role of Leydig cells,BIO-C03-01,0.3429,1,0.500,viewed_step_1
sess-cd10698d,2026-09-05T10:04:14.527356+00:00,test_eval_student,explain photosynthesis,NCERT-ClassXI-CH11-P136-09,1.6242,1,0.500,initialized
sess-cd10698d,2026-09-05T10:04:14.527655+00:00,test_eval_student,explain photosynthesis,NCERT-ClassXI-CH11-P136-09,1.6242,1,0.500,viewed_step_1
sess-dcb9c90a,2026-09-05T10:12:20.282162+00:00,test_eval_student,Explain human spermatogenesis and role of Leydig cells,BIO-C03-01,0.3429,1,0.500,initialized
sess-dcb9c90a,2026-09-05T10:12:20.282491+00:00,test_eval_student,Explain human spermatogenesis and role of Leydig cells,BIO-C03-01,0.3429,1,0.500,viewed_step_1
sess-72a2d89a,2026-09-05T10:12:34.841697+00:00,test_eval_student,explain photosynthesis,NCERT-ClassXI-CH11-P136-09,1.6202,1,0.500,initialized
sess-72a2d89a,2026-09-05T10:12:34.842015+00:00,test_eval_student,explain photosynthesis,NCERT-ClassXI-CH11-P136-09,1.6202,1,0.500,viewed_step_1
sess-9cc87b49,2026-09-05T10:15:48.123997+00:00,student_local,What is mitosis?,BIO-C10-03,1.2935,1,0.990,initialized
sess-9cc87b49,2026-09-05T10:15:48.124302+00:00,student_local,What is mitosis?,BIO-C10-03,1.2935,1,0.990,viewed_step_1
sess-01f2ba54,2026-09-05T12:48:05.088238+00:00,student_local,What is mitosis?,BIO-C10-03,1.2935,1,0.990,initialized
sess-01f2ba54,2026-09-05T12:48:05.089740+00:00,student_local,What is mitosis?,BIO-C10-03,1.2935,1,0.990,viewed_step_1
sess-862a7056,2026-09-05T13:12:25.782735+00:00,docker-smoke-test,What is photosynthesis?,NCERT-ClassXI-CH11-P136-09,1.6218,1,0.500,initialized
sess-862a7056,2026-09-05T13:12:25.791784+00:00,docker-smoke-test,What is photosynthesis?,NCERT-ClassXI-CH11-P136-09,1.6218,1,0.500,viewed_step_1
sess-80f93a52,2026-09-06T08:43:36.505080+00:00,student_local,What is the Z-scheme of light reaction and where does photolysis of water occur?,BIO-C13-01,1.4089,1,0.990,initialized
sess-80f93a52,2026-09-06T08:43:36.505356+00:00,student_local,What is the Z-scheme of light reaction and where does photolysis of water occur?,BIO-C13-01,1.4089,1,0.990,viewed_step_1
sess-c073a359,2026-09-06T08:43:53.316621+00:00,student_local,What is the Z-scheme of light reaction and where does photolysis of water occur?,BIO-C13-01,1.4069,1,0.990,initialized
sess-c073a359,2026-09-06T08:43:53.316941+00:00,student_local,What is the Z-scheme of light reaction and where does photolysis of water occur?,BIO-C13-01,1.4069,1,0.990,viewed_step_1
sess-dc1113ec,2026-09-06T09:01:59.882070+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.0068,1,0.990,initialized
sess-dc1113ec,2026-09-06T09:01:59.882398+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.0068,1,0.990,viewed_step_1
sess-dc1113ec,2026-09-06T09:01:59.884593+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.0068,2,0.990,viewed_step_2
sess-dc1113ec,2026-09-06T09:01:59.886294+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.0068,3,0.990,viewed_step_3
sess-dc1113ec,2026-09-06T09:01:59.887730+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.0068,4,0.990,viewed_step_4
sess-dc1113ec,2026-09-06T09:01:59.889089+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.0068,4,0.990,quiz_correct
sess-4b70e0d3,2026-09-06T09:02:45.154245+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.0068,1,0.990,initialized
sess-4b70e0d3,2026-09-06T09:02:45.154471+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.0068,1,0.990,viewed_step_1
sess-4b70e0d3,2026-09-06T09:02:45.156598+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.0068,2,0.990,viewed_step_2
sess-4b70e0d3,2026-09-06T09:02:45.158239+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.0068,3,0.990,viewed_step_3
sess-4b70e0d3,2026-09-06T09:02:45.159651+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.0068,4,0.990,viewed_step_4
sess-4b70e0d3,2026-09-06T09:02:45.161007+00:00,student_local,Explain Calvin cycle steps in photosynthesis,BIO-C13-02,1.0068,4,0.990,quiz_correct
sess-86921a15,2026-09-06T09:02:55.273333+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.5823,1,0.990,initialized
sess-86921a15,2026-09-06T09:02:55.273687+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.5823,1,0.990,viewed_step_1
sess-86921a15,2026-09-06T09:02:55.277229+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.5823,2,0.990,viewed_step_2
sess-86921a15,2026-09-06T09:02:55.279873+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.5823,3,0.990,viewed_step_3
sess-86921a15,2026-09-06T09:02:55.281202+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.5823,4,0.990,viewed_step_4
sess-86921a15,2026-09-06T09:02:55.282429+00:00,student_local,What is lac operon regulation repressor,BIO-C28-02,1.5823,4,0.990,quiz_correct
sess-446a676b,2026-09-06T09:03:19.507503+00:00,student_local,What is mitosis?,BIO-C10-03,1.2935,1,0.990,initialized
sess-446a676b,2026-09-06T09:03:19.507791+00:00,student_local,What is mitosis?,BIO-C10-03,1.2935,1,0.990,viewed_step_1
